BusinessName,DBAName,Address,City,State,Zip,LICSTATUS,LICENSECAT,DESCRIPT,LicenseAddDtTm,DAYPHN,Property_ID,Location
SUFFOLK UNIV. SOMERSET CAFE,,10 SOMERSET,BOSTON,MA,02108,Active,FS,Eating & Drinking,12/07/2006 01:35:51 PM,+10003052896,,"(42.3594, -71.0587)"
SUFFOLK UNIVERSITY CAFE,,8 Ashburton,Boston,MA,02108,Active,FS,Eating & Drinking,04/13/2007 11:22:01 AM,+10000000000,156690,"(42.358992, -71.061988)"
Suffolk University Law School,,120 Tremont,Boston,MA,02108,Active,FS,Eating & Drinking,04/13/2007 10:32:32 AM,+10000000000,156030,"(42.356767, -71.061448)"
SUGAR BOWL,,857 Dorchester,Dorchester,MA,02125,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:08 PM,+16172658000,157018,"(42.321461, -71.05696)"
SUISHAYA RESTAURANT,,2 Tyler,Boston,MA,02111,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:53 PM,+19173406775,138813,"(42.35121, -71.06037)"
Sullivan's,,2080 WM J DAY ,SOUTH BOSTON,MA,02127,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:09 PM,+16176969721,,"(42.3594, -71.0587)"
Sullivan's Restaurant,,56 Union,Charlestown,MA,02129,Active,FS,Eating & Drinking,12/07/2006 01:34:00 PM,+16178397313,139334,"(42.373526, -71.066473)"
Sullivan's Tap,,168 Canal,Boston,MA,02114,Active,FS,Eating & Drinking,12/07/2006 01:33:54 PM,+10007426968,25420,"(42.365016, -71.061179)"
SULLY'S PUB,,85 Main,Charlestown,MA,02129,Active,FS,Eating & Drinking,12/07/2006 01:34:10 PM,+16172429515,88685,"(42.373922, -71.062762)"
SULTAN'S KITCHEN,,112 State,Boston,MA,02109,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:54 PM,+16175709009,130370,"(42.359299, -71.054864)"
Summer Shack,,50 Dalton,Boston,MA,02115,Active,FS,Eating & Drinking,12/07/2006 01:35:46 PM,+10000000000,45832,"(42.347065, -71.085643)"
SUN PIZZA,,46 Washington,Dorchester,MA,02121,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:34 PM,+16175411991,146087,"(42.30715, -71.08214)"
SUN PIZZA.,,870 BLUE HILL ,DORCHESTER,MA,02124,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:47 PM,+16173273181,,"(42.3594, -71.0587)"
Sun Rise Restaurant Inc.,,1157 DORCHESTER ,DORCHESTER,MA,02125,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:58 PM,+10002887314,,"(42.3594, -71.0587)"
SUN-AH'S CAFE,,501 Washington,Dorchester,MA,02124,Active,FT,Eating & Drinking w/ Take Out,07/29/2010 10:35:47 AM,+16178222233,332483,"(42.29415, -71.07213)"
SUNRISE RESTAURANT,,1033 TREMONT,BOSTON,MA,02118,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:24 PM,+16174278068,,"(42.3594, -71.0587)"
Sunset Grill,,130 BRIGHTON ,ALLSTON,MA,02134,Active,FS,Eating & Drinking,12/07/2006 01:33:53 PM,+16177818001,,"(42.3594, -71.0587)"
Super Fusion Express,,779 Centre,Jamaica Plain,MA,02130,Active,FT,Eating & Drinking w/ Take Out,02/17/2011 01:28:37 PM,+16175220277,156069,"(42.309982, -71.115568)"
Super Stop & Shop,,1100 Massachusetts,Dorchester,MA,02125,Active,FS,Eating & Drinking,03/22/2013 12:50:59 PM,+16175414700,91942,"(42.326543, -71.065176)"
Super Stop & Shop,,60 Everett,Brighton,MA,02134,Active,FT,Eating & Drinking w/ Take Out,12/08/2008 10:24:42 AM,+10000000000,55003,"(42.35654, -71.13923)"
Supreme House of Pizza,,313 Old Colony,South Boston,MA,02127,Active,FT,Eating & Drinking w/ Take Out,04/11/2007 09:29:31 AM,+16172693354,157795,"(42.32954, -71.052909)"
Supreme Pizza,,177 Massachusetts,Boston,MA,02115,Active,FS,Eating & Drinking,11/20/2013 01:43:17 PM,+16172478252,91980,"(42.34577, -71.08734)"
Surf City Squeeze,,640 Atlantic,Boston,MA,02110,Active,FT,Eating & Drinking w/ Take Out,05/04/2007 10:13:31 AM,+16173305399,156474,"(42.350021, -71.055941)"
SUSAN BAILIS ASSISTED LIVING,,352 Massachusetts,Boston,MA,02115,Active,FS,Eating & Drinking,12/07/2006 01:35:46 PM,+10002471010,156786,"(42.342059, -71.083489)"
SUSAN'S DELI OF COURSE,,42 Batterymarch,Boston,MA,02110,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:01 PM,+16174517779,8804,"(42.35757, -71.05385)"
SUSAN'S DELI OF COURSE,,695 ATLANTIC ,BOSTON,MA,02111,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:52 PM,+16174517779,,"(42.3594, -71.0587)"
Sushi Station,,1562 Tremont,Mission Hill,MA,02120,Active,FS,Eating & Drinking,08/03/2010 10:34:01 AM,+16177923499,137246,"(42.33293, -71.1017)"
SUSHI TIME,,417 Washington,Boston,MA,02108,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:30 PM,+16178286102,157146,"(42.35583, -71.0604)"
Sushiemon,,189 Massachusetts,Boston,MA,02115,Active,FS,Eating & Drinking,10/03/2013 08:41:18 AM,+16172361464,92019,"(42.34531, -71.08717)"
Suya Joint All African Cuisine,,25 Poplar,Roslindale,MA,02131,Active,FS,Eating & Drinking,01/17/2012 10:49:35 AM,+10000000000,111819,"(42.28635, -71.129)"
Sweet Caroline's,,1252 Boylston,Boston,MA,02215,Active,FS,Eating & Drinking,08/30/2011 12:09:42 PM,+16174592511,18073,"(42.344737, -71.095964)"
Sweet Cheeks,,144 Brookline,,MA,02215,Active,FS,Eating & Drinking,08/12/2011 01:21:39 PM,+16173880033,340902,"(42.3594, -71.0587)"
Sweet Cupcakes  Inc.,,49 Massachusetts,Boston,MA,02115,Active,FT,Eating & Drinking w/ Take Out,05/02/2008 11:08:35 AM,+16172472253,,"(42.3594, -71.0587)"
Sweet Life Bakery and Cafe,,2243 Dorchester,Dorchester,MA,02124,Active,FS,Eating & Drinking,09/07/2012 08:57:24 AM,+10000000000,156564,"(42.273782, -71.06785)"
Sweet Pepper Restaurant,,559 Washington,Brighton,MA,02135,Active,FS,Eating & Drinking,03/26/2008 09:59:02 AM,+16177797229,143625,"(42.34991, -71.1643)"
Sweetgreen,,364 Congress,Boston,MA,02210,Active,FS,Eating & Drinking,11/08/2013 12:25:15 PM,+10000000000,42112,"(42.35022, -71.04786)"
Sweetgreen,,659 Boylston,Boston,MA,02116,Active,FS,Eating & Drinking,01/24/2013 09:16:00 AM,+10000000000,18371,"(42.35002, -71.07865)"
Sweetwater Cafe,,3 BOYLSTON,BOSTON,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:33:52 PM,+16173577027,,"(42.3594, -71.0587)"
Swish Shabu,,84 Peterborough,Boston,MA,02115,Active,FS,Eating & Drinking,05/05/2011 12:55:38 PM,+18574885921,168718,"(42.343077, -71.09911)"
Swiss House,,820 WM T MORRISSEY ,DORCHESTER,MA,02122,Active,FS,Eating & Drinking,12/07/2006 01:33:55 PM,+16172879100,,"(42.3594, -71.0587)"
Swissbakers,,168 Western,Allston,MA,02134,Active,FS,Eating & Drinking,03/15/2012 10:40:11 AM,+10000000000,148161,"(42.36301, -71.12851)"
SYMPHONY SUSHI,,45 Gainsborough,Boston,MA,02115,Active,FS,Eating & Drinking,12/07/2006 01:35:53 PM,+16176695420,157800,"(42.341989, -71.087081)"
T D Garden Banner Restaurant,,100 Legends,Boston,MA,02114,Active,FS,Eating & Drinking,12/07/2006 01:34:43 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Campione Pizza 415,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:13:38 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Campione Pizza 727,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:10:27 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Campione Pizza 731,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:09:29 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Chicken and Brew 405,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:20:19 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Chipper(Boston Pops 205),,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 02:57:13 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Executive Suites Kitchen,,100 Legends,Boston,MA,02114,Active,FS,Eating & Drinking,12/07/2006 01:34:43 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 301,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:05:45 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 403,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:40:41 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 409,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/28/2009 12:20:24 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 411,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/28/2009 11:01:15 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 417,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:37:35 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 518,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:46:17 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 711,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:38:31 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 722,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:39:30 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 726,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 11:55:14 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 728,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:36:48 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 730,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:48:48 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 732,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:43:22 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 736,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:35:32 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Frank House 737,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:08:27 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Gelato 422,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:33:35 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Hub Bar 201,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:32:55 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Hungry for Hockey 777,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/25/2009 11:38:46 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Legends Club,,100 Legends,Boston,MA,02114,Active,FS,Eating & Drinking,12/07/2006 01:34:43 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 407,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:31:47 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 521,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 12:00:18 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 724,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 12:03:16 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 729,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 12:04:30 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Links Grill 734,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 02:46:29 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden On Tap 402,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 02:54:55 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden On Tap 410,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 02:56:19 PM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Paulaner,,100 Legends,Boston,MA,02114,Active,FS,Eating & Drinking,10/10/2007 08:05:36 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Pile High 408,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:30:32 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Pile High 725,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:26:51 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Premium Club,,1 Legends,Boston/West End,MA,02114,Active,FS,Eating & Drinking,12/07/2006 01:34:43 PM,+16176241600,0,"(42.3594, -71.0587)"
T D Garden Shots 521B #203,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:29:44 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Shots 723,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:45:28 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Shots 735,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:26:01 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Stand 405,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,01/27/2009 11:56:48 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Stand 406,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:11:30 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Stand 407,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:19:30 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Stand 408,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:47:43 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Stand 409,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:28:36 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Stand 420,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:22:36 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Stand 489,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:07:18 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden Sweet Spot 733,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:21:06 AM,+16176241600,,"(42.3594, -71.0587)"
T D Garden The Premium Market,,100 Legends,Boston,MA,02114,Active,FT,Eating & Drinking w/ Take Out,02/01/2009 11:27:41 AM,+16176241600,,"(42.3594, -71.0587)"
T.G.I. Friday's #168,,1622 Tremont,Boston,MA,02120,Active,FS,Eating & Drinking,07/09/2007 02:20:09 PM,+19726625725,,"(42.3594, -71.0587)"
TA BO RESTAURANT,,1288A Blue Hill,MATTAPAN,MA,02126,Active,FT,Eating & Drinking w/ Take Out,04/11/2007 09:05:46 AM,+10000000000,,"(42.3594, -71.0587)"
Taco Bell # 29265,,1560 VFW,West Roxbury,MA,02132,Active,FT,Eating & Drinking w/ Take Out,04/18/2013 07:47:35 AM,+16173272645,140319,"(42.266743, -71.16857)"
TACO MEX,,65 Maverick,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:45 PM,+16175939866,156782,"(42.369685, -71.038659)"
TACOMANIA RESTAURANT,,244 Meridian,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:59 PM,+16178182507,156245,"(42.375917, -71.039339)"
TAIWAN CAFE,,34 Oxford,Boston,MA,02111,Active,FS,Eating & Drinking,05/10/2012 12:42:21 PM,+16174268181,157443,"(42.351466, -71.060209)"
Taj Boston,IHMS LLC,15 Arlington,Boston,MA,02116,Active,FS,Eating & Drinking,01/12/2007 10:21:44 AM,+16172014266,4827,"(42.35283, -71.0716)"
TALK AND WOK CAFE,,1277 River,Hyde Park,MA,02136,Active,FS,Eating & Drinking,12/07/2006 01:36:05 PM,+16173616888,157510,"(42.255952, -71.124289)"
TANGIERINO,,83 Main,Charlestown,MA,02129,Active,FS,Eating & Drinking,12/07/2006 01:35:23 PM,+16172426009,88678,"(42.37389, -71.06267)"
TANTRIC INDIA BISTRO,,123 Stuart,Boston,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:36:38 PM,+15082915055,156379,"(42.351378, -71.065729)"
TAPEO RESTAURANT & TAPAS BAR,,266 Newbury,Boston,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:34:40 PM,+16172674799,101479,"(42.34918, -71.08319)"
Taqueria Cancun,,190H Sumner,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,03/13/2012 09:35:31 AM,+16175674449,170105,"(42.369262, -71.040128)"
TAQUERIA EL CARRIZAL,,248 Brighton,Allston,MA,02134,Active,FS,Eating & Drinking,03/21/2007 01:56:21 PM,+16177790022,20136,"(42.35325, -71.13665)"
TAQUERIA JALISCO,,291 Bennington,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:36:12 PM,+16175676367,14703,"(42.37871, -71.02818)"
TARANTA,,210 Hanover,Boston,MA,02113,Active,FS,Eating & Drinking,12/07/2006 01:35:16 PM,+16179536786,158240,"(42.362919, -71.05563)"
Tarboosh Pizza & Grill,,2 Brighton,Allston,MA,02134,Active,FT,Eating & Drinking w/ Take Out,10/09/2013 01:28:38 PM,+10000000000,162562,"(42.351954, -71.126177)"
Target Pizza,,5200 Washington,West Roxbury,MA,02132,Active,FT,Eating & Drinking w/ Take Out,12/11/2007 09:22:36 AM,+16173234400,157843,"(42.26113, -71.15683)"
Target Store T-1898,,7 ALLSTATE,DORCHESTER,MA,02125,Active,FS,Eating & Drinking,12/07/2006 01:35:59 PM,+10000000000,,"(42.3594, -71.0587)"
TASCA RESTAURANT,,1612 Commonwealth,Brighton,MA,02135,Active,FS,Eating & Drinking,12/07/2006 01:34:40 PM,+16175433575,156576,"(42.343328, -71.14265)"
Taste of Eastie,,75 Meridian,East Boston,MA,02128,Active,FS,Eating & Drinking,05/12/2014 02:29:17 PM,+16174185662,351702,"(42.3594, -71.0587)"
Taste of Eden,,38 Norfolk,Dorchester,MA,02124,Active,FT,Eating & Drinking w/ Take Out,04/04/2007 03:17:33 PM,+10000000000,158241,"(42.289223, -71.07283)"
TASTE OF INDIA,,1111 DORCHESTER ,DORCHESTER,MA,02125,Active,FS,Eating & Drinking,12/07/2006 01:35:34 PM,+16178679700,,"(42.3594, -71.0587)"
TASTE OF THE TOWN,,10 POST OFFICE,BOSTON,MA,02109,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:20 PM,+16174262399,,"(42.3594, -71.0587)"
TASTE OF THE TOWN,,125 Summer,Boston,MA,02111,Active,FS,Eating & Drinking,12/07/2006 01:35:12 PM,+17818487606,131981,"(42.353033, -71.057556)"
Tasty Burger,,1301 Boylston,Boston,MA,02215,Active,FS,Eating & Drinking,07/16/2010 10:28:16 AM,+16174254444,162464,"(42.344744, -71.098289)"
Tasty Burger.,,69 L,South Boston,MA,02127,Active,FT,Eating & Drinking w/ Take Out,03/30/2012 11:07:21 AM,+16173042943,82582,"(42.335236, -71.035552)"
TATO'S PIZZERIA & SUB SHOP,,1200 Blue Hill,Mattapan,MA,02126,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:34:38 PM,+16172980065,156568,"(42.283445, -71.091398)"
Tavern At End Of The World,,108 Cambridge,Charlestown,MA,02129,Active,FS,Eating & Drinking,03/27/2009 10:08:21 AM,+16172414999,25073,"(42.382197, -71.07937)"
Tavern Club,,4 Boylston,Boston,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:33:52 PM,+16173389682,156405,"(42.351901, -71.066169)"
Tavern In The Square,,161 Brighton,Allston,MA,02134,Active,FS,Eating & Drinking,07/08/2010 09:21:20 AM,+16177828100,157226,"(42.353257, -71.132449)"
Tavern In The Square Restaurant (So. Station),,640 Atlantic,Boston,MA,02110,Active,FS,Eating & Drinking,10/23/2013 10:21:20 AM,+16173125613,156474,"(42.350021, -71.055941)"
Tavern Road,,343 Congress,Boston,MA,02210,Active,FS,Eating & Drinking,10/01/2012 10:35:26 AM,+16173470206,42103,"(42.35059, -71.04938)"
Tavolo,,1917 DORCHESTER,DORCHESTER,MA,02124,Active,FS,Eating & Drinking,10/22/2007 12:18:15 PM,+16174365076,,"(42.3594, -71.0587)"
Taxi Pool Cafeteria,,56 Harborside,East Boston,MA,02128,Active,FT,Eating & Drinking w/ Take Out,06/04/2010 08:07:53 AM,+16175698999,342788,"(42.3594, -71.0587)"
Tea Do,,8 Tyler,Boston,MA,02111,Active,FS,Eating & Drinking,06/12/2013 09:35:10 AM,+16179888002,323538,"(42.35103, -71.06043)"
TEATRO,,177 Tremont,Boston,MA,02111,Active,FS,Eating & Drinking,12/07/2006 01:35:43 PM,+16177786841,137449,"(42.353, -71.06405)"
Telegraph Hill,,289 Dorchester,South Boston,MA,02127,Active,FS,Eating & Drinking,07/15/2010 11:05:40 AM,+16172938460,48980,"(42.332022, -71.052758)"
Temple Place Cafe,,26 Temple,Boston,MA,02111,Active,FT,Eating & Drinking w/ Take Out,05/17/2012 09:27:31 AM,+16175151080,134063,"(42.355396, -71.062051)"
TEMPTATIONS CAFE,,311 HUNTINGTON ,BOSTON,MA,02115,Active,FS,Eating & Drinking,12/07/2006 01:36:36 PM,+16177784494,,"(42.3594, -71.0587)"
TEN TABLES,,597 Centre,Jamaica Plain,MA,02130,Active,FS,Eating & Drinking,12/07/2006 01:35:40 PM,+10005248810,28129,"(42.3149, -71.11427)"
Tenoch Mexican,,3 Lewis,Boston,MA,02109,Active,FT,Eating & Drinking w/ Take Out,10/31/2013 08:52:33 AM,+16176698638,263801,"(42.36328, -71.05188)"
Teranga,,1746 Washington,BOSTON,MA,02118,Active,FS,Eating & Drinking,03/06/2008 09:47:19 AM,+16174598818,,"(42.3594, -71.0587)"
Teriyaki House,,32 Broadway,South Boston,MA,02127,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:54 PM,+16175135701,157330,"(42.342726, -71.056371)"
Teriyaki House,T.H. Boylston Inc.,1106 Boylston,Boston,MA,02215,Active,FS,Eating & Drinking,12/19/2006 01:22:04 PM,+16172361008,17997,"(42.346828, -71.08857)"
TERRAMIA RISTORANTE,,98 Salem,Boston,MA,02113,Active,FS,Eating & Drinking,12/07/2006 01:35:10 PM,+17818213651,121955,"(42.36406, -71.05574)"
THAI ACCENT,,417 Washington,Boston,MA,02108,Active,FT,Eating & Drinking w/ Take Out,12/07/2006 01:35:27 PM,+16174821728,157146,"(42.35583, -71.0604)"
THAI BASIL,,132 Newbury,Boston,MA,02116,Active,FS,Eating & Drinking,12/07/2006 01:35:22 PM,+16175780089,101341,"(42.35092, -71.07668)"
THAI DISH RESTAURANT,,636 Beacon,Boston,MA,02215,Active,FS,Eating & Drinking,12/07/2006 01:36:20 PM,+16174379611,12064,"(42.349571, -71.095239)"
Thai North Restaurant,,433 Faneuil,Brighton,MA,02135,Active,FT,Eating & Drinking w/ Take Out,03/08/2013 01:21:53 PM,+18579193084,156227,"(42.351226, -71.168461)"
Thai Place Restaurant,,184 Brighton,Allston,MA,02134,Active,FT,Eating & Drinking w/ Take Out,11/10/2011 01:50:26 PM,+16177825782,157283,"(42.352986, -71.13372)"
Thai Spice,,1745 Centre,West Roxbury,MA,02132,Active,FT,Eating & Drinking w/ Take Out,01/15/2013 02:57:10 PM,+16174690002,156249,"(42.287454, -71.150249)"
Thai's Bistro,,184 High,Boston,MA,02110,Active,FS,Eating & Drinking,06/18/2010 09:36:16 AM,+16173388999,251577,"(42.35668, -71.05257)"
Thaitation,,129 Jersey,Boston,MA,02215,Active,FS,Eating & Drinking,01/21/2009 03:51:58 PM,+16175859909,158053,"(42.342326, -71.096951)"
Thao Ngoc Restaurant,,1331 Dorchester,Dorchester,MA,02122,Active,FS,Eating & Drinking,10/28/2013 09:58:46 AM,+16175061224,48290,"(42.3052, -71.05917)"
The Alley Bar,,275 Washington,Boston,MA,02108,Active,FS,Eating & Drinking,12/11/2013 03:37:43 PM,+16172631449,157049,"(42.357825, -71.058248)"
